0.0005349749001506421  0.18962588399105917
-0.055105346084789675  0.1485310175515735
-0.10592063317577227  0.1219581547030153
-0.15432047195046006  0.10022498259499435
-0.20514748451870624  0.08333736396614233
-0.25840167088051014  0.07129529881645946
-0.3044007181854824  0.06650837272360821
-0.3600938038181083  0.06899710527280001
-0.41337437250375597  0.07874683961745577
-0.47393353120076154  0.10061192334469204
-0.5296705873731267  0.1394203217177823
-0.5733128137481218  0.18789930746399874
-0.6048572789564324  0.24362756952841536
-0.6218826719431314  0.3066021765417164
-0.626789784177934  0.3598768824887322
-0.6244476200945368  0.42524934960243277
-0.6100047634751384  0.4954497819794069
-0.5907046278993069  0.5535377963431164
-0.5617192481037705  0.6116140852295625
-0.5278883148290645  0.6672632003224503
-0.4867905170202631  0.7204822102524638
-0.4432626140485876  0.7664343556483818
-0.3924678465428164  0.8099563958814257
-0.34166428492909784  0.8462145029496899
-0.29085192920743097  0.8752086768531746
-0.23519108863727944  0.8993543659081744
-0.18194276501410744  0.9162390531677105
-0.12384595654244968  0.9282752555787618
-0.06331904290791845  0.9330445934557174
-0.0027774724268074813  0.9257073760580407
0.05777582353156707  0.9086849144406575
0.11107984317174169  0.8795646916565896
0.1547074127001571  0.8431922611850055
0.19350408559598375  0.7971404492323471
0.21778754900883102  0.7389996702209515
0.23238283683265526  0.6832919277417459
0.23728994906745826  0.6300172217947304
0.23492726539884923  0.5815939320655155
0.22530651130409285  0.5283368143343954
0.21084020373016732  0.4775068703968337
0.19152834267707308  0.4291041002528302
0.16254003151222007  0.3734491224213108
0.1287061668681979  0.32022131838335
0.087605437690081  0.26942361950826244
0.0489113627203106  0.23072954453849204
0.0005349749001506421  0.18962588399105917
